Lemma,Location,NR,Left,Token,Right,Variant,Meaning,Original_meaning,Metaphor,Concreteness,Century,Source,Title,Date,Author,Genre,Rhyme,Regio,Land,Register,Frequency_lemma,Century_factor,Frequency_lemma_century,Frequency_meaning,logFreq_lemma,logFreq_lemma_century,logFreq_meaning,percentage_apocope_16,percentage_apocope_17,percentage_apocope_18,percentage_apocope_19,percentage_apocope_20,percentage_apocope_eeuw,lag_variation,Freq_meaning_cat
mis,Dordrecht,333,"  gereformeerd is. Zijn wij niet alle kinderen  van eenen vader, en moeten dan die kinderen elkander ontvlieden of verachten,  wanneer het eene zich verbeeldt God beter en waardiger te dienen dan het ander;  of zou men niet veel eer medelijden moeten hebben met hem, van wien men wist  dat hij op een' dwaalweg was? Mijne oude Ihahine, die, zoo als gij weet, door een'  zendeling bekeerd en gedoopt is, heeft mij dikwijls verteld dat in haar land de  kleurlingen, die Christenen geworden waren, daarom niet nalieten met de andere  om te gaan, die den grooten geest nog bleven dienen. Ik heb zelfs van een' pas  bekeerde gehoord, die, van Hollandsen Guiana in Fransch Guiana gekomen, ijverig  de ",mis," ging hooren.  Wel foei, Esperan\xE7a! Dat is toch niet uit te staan.  P. van Limburg Brouwer, Het leesgezelschap te Diepenbeek   143  Het is zeker wat erg, voor iemand die het onderscheid tusschen roomsch en  onroomsch kent. Maar daar haperde het hier, juist aan. Die goede slokkert dacht:  een Christen is een Christen, en 's lands wijs 's lands eer. Hier doet men het zus,  daar zoo. Maar, zonder u nu te willen aanraden om bij den pastoor ter kerk te gaan,  zou het niet beter wezen, als wij alle wat meer om God en Christus dachten, die wij  toch alle vereeren, dan om de verschillende wijze op welke de menschen dit doen?  Dat geloof ik niet, ",apocope,misviering,original,no,abstract,19,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1800-1900/1800-1900/Fictional prose/Limburg Brouwer.txt,leesgezelschap_diepenbeek,1848,Limburg Brouwer,fiction,no_rhyme,Holland,NL,written,190,19,51,50,2.278753601,1.707570176,1.698970004,0,0,0.6,0.843137255,0.958333333,0.843137255,0.6,most_frequent
mis,Dordrecht,234,"  en kathechismussen en vraagboekjes niet anders zijn, dan het  werk van wijze mannen (zeggen ze, maar dan toch altijd van menschen, die zich  vergissen kunnen), die het uit den Bijbel gehaald hebben. Ik heb nooit kunnen  begrijpen, hoe 'er bij ons zooveelderlei soort van genootschappen waren,  Gereformeerden, Lutherschen, Remonstranten, Mennonieten en wat al meer. Maar  nu vat ik het. Ieder legt den Bijbel op zijne manier uit.  Juist, kapitein! en daardoor ligt gijlieden altijd met elkander en met ons overhoop.  Dat- is bij ons gansch anders, en vrij wat gemakkelijker. Ik ben nu pastoor, maar  denkt gij, dat ik mij het hoofd breek met in den Bijbel te lezen. Ik lees mijn breviarium,  en ik bedien de ",mis,", en ik neem de biecht af enz. enz., maar wat de leer aangaat,  daar be-  P. van Limburg Brouwer, Het leesgezelschap te Diepenbeek   361  kommer ik mij niet over. Ik geloof wat de kerk gelooft, en dat is mijn pligt, en daarme\xEA  afgedaan.  Maar, als men nu eens zelf wil weten wat 'er van de zaak is, wat nadeel dat de  een het zus begrijpt, de ander z\xF3\xF3?  Volstrekt niet, als gij 't zoo verkiest, maar dan moet gijlieden Gereformeerden,  ook niet beweren, dat gij alleen de waarheid kent, en de Lutheranen niet, dat zij  alleen weten wat 'er van de zaak is enz. Wilt gij niet gelooven, wat onze moeder,  de heilige roomsch-katholieke-",apocope,misviering,original,no,abstract,19,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1800-1900/1800-1900/Fictional prose/Limburg Brouwer.txt,leesgezelschap_diepenbeek,1848,Limburg Brouwer,fiction,no_rhyme,Holland,NL,written,190,19,51,50,2.278753601,1.707570176,1.698970004,0,0,0.6,0.843137255,0.958333333,0.843137255,0.6,most_frequent
mis,Charleroi,535,"  libro secreto ex Arabico idiomate in Latinum verso, qui pro  titulo habet literam M.  Teoph. Paracelsus.  Het lust den Ontleeder der Gebreken, om met de misterieuse Broeders van het  Roozekruis eens een vriendelyk Montgesprek te houden, want de Achting die hy  heeft opgevat, voor die grilzieke en ondiepe Societyt, is me\xEAr dan doodelyk. Wat  Inleiding!  Die Broederschap is verreezen uit den grond van een Smeltkroes, in 't begin van  de zestiende Eeuw, en deszelfs Broeders verheerlyken malkanderen, wederzyds,  met de tytels van de Verlichte, de Onsterfelyke, en de Onzichtbaare Broeders des  Roozekruis. Zy belooven elkander gehouw en trouw te blyven, tot den strop toe  (desgelyks doen de Yrsche Conspirateurs, zy belooven elkander van 't geheim der  ",Misse," niet te ontdekken, (desgelyks doen de Paapen en Gaauwdieven,) en zy  schryven haare brieven in Cyferletters, (desgelyks doen de Spions,) en dat is 't al.  Zy be-  Jacob Campo Weyerman, Den ontleeder der gebreeken. Deel 1   242  roemen zig van altoos Geld, in Overvloed, en Gezondheid, in Voorraat, te bezitten,  en dat is waar, zegt de Ontleder der Gebreken, want zy zyn doorgaans valsche  Munters en geld snoeiers, zo dat zy, of in den Olie verdrinken, of in de Hennep  verdoolen, en als dan heeft de Armoede 'er zo min vat op, als de Ziekte.  Zy zyn veeltyds Geneesheeren, Stofscheiders, en Kwakzalvers, (dat is een Trits  van gevaarlyke Kostwinningen!) en de Steen der Wyzen is het geringste geheim  dat ",sjwa,geheim_zaak,secondary,yes,abstract,18,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1700-1800/1700-1800/Fictional prose/Weyerman.txt,den_ontleeder_der_gebreeken,1724,Weyerman,fiction,no_rhyme,other,BE,written,190,18,10,3,2.278753601,1,0.477121255,0,0,0.6,0.843137255,0.958333333,0.6,0,less_frequent
mis,Antwerpen,709,"  landt van beloeften, dat ouwe is, dat ou Godt ghegeven heeft, dat gy 't winnen sult ende en sult er niet sparen\x92. Maer 't volck hoopte meest dat Godt sulcke moort niet gehingen en soude. Ende bleven noch sommige dagen tot Lillo ligghen, 2 mylen van der stat, beroovende diveersche doerpen en vuerden 't al scepe en monsterden. Ende deestyt quam de tydinge, dat die van Vlissinghe voer Middelborch het huys van 't Houborch ingenomen hadden ende op den 19 dach April so ginck men tot Antwerpen en elders processie generale om Godt om victorie te bidden en dat de benaude stat van Middelborch mocht gespyst worden, vermanende oock dat men boven desen op den 22 dach noch een ",misse," van devotien soude doen, soo 't gesciede. Ende den avent te voren en onder de misse quam de tydinge al sterck dat de scepen al victoriueselyck te Middelborch oft onder Rammekens gearriveert waeren, so dat de heeren van blyscappen noch een misse deden singen ende deden de groote clocke luyden. Ende 't casteel noen en avont scoten seer ende de Spaensche en Italiaensche cooplieden maeckten groote blyscap; en vuel menschen waeren droeve om de groote moort, die er bedreven sou worden. Ende een scip met graen was er wederom gecomen, met vuel graens omdat het leck was worden, welck goedt sy in 3 huen deden ende meynden die na te seynden: maer noch en waeren de scepen niet ",sjwa,misviering,original,no,abstract,16,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1500-1600/1500-1600/Prose/(Haecht G.v.1565-1574).txt,Kroniek_van_Godevaert_van_Haecht,1570,Godevaert van Haecht,non_fiction,no_rhyme,Brabant,BE,written,190,16,90,90,2.278753601,1.954242509,1.954242509,0,0,0.6,0.843137255,0.958333333,0,0,most_frequent
mis,NA,165,  meer en souden connen doen/ sommige snijden sy die armen ande ellenbogen af/ sommige snijden sy de manlickheyt af: ba het is onwtsprekelick die vreesselicke tyrannie diese bedrijuen/ want als sy de Priesters aldus de leden afgensneden hebben/ so hangen syse noch yewers int bosch van Niepen an een boom met een coorde onder de ocselen/ en latense also hangen steruen. Ba alsse eenige Priester met een strop an zijn hals hangen/ dat is groote gracie. Och het is heden acht dagen dat die Priesters te Hontscoten so deerlick en    #  wederom vande martyrisacie ouer de Papen in west vlaenderen.     [fol. 214r]  iammerlic vermoort werden/ deen was een helich Iesuijt/ diese anden Outaer (dae  *   hy stonde en dede ,Misse,) dooden/ ende alsmen hem ontclede/ soo beuantmen een haren cleet ouer zijn bloot lichaem/ hy hadde sessentachtentich wonden. Hey wat gruwelicke plagen/ vloecken/ euelen/ miserien en maledictien moeten nu ouer dese landen commen/ of God en sal niet rechtueerdich zijn. ba cander de Coninc noch Duc dAlue/ noch de Magistraten vanden landen niet tegen gedoen/ of dese horribile tyrannie wederstaen/ soo bidde ick de almogentheyt Gods/ dat hy sulphur en brandende peck van bouen laet vallen/ op datse vant helsche vier mogen verslonden werden/ of dat de aerde open splijte/ en datse versincken int afgront der hellen. ba so siet. Sachternoens dede hy deser ghelijcke sermoon met sulcken misbaer en passien/ datter veel volcx om weende.  Den 8. ,sjwa,misviering,original,no,abstract,16,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1500-1600/1500-1600/Prose/golt1569.txt,historie_van_cornelis_adriaensen,1569,Anoniem10,non_fiction,no_rhyme,NA,NA,written,190,16,90,90,2.278753601,1.954242509,1.954242509,0,0,0.6,0.843137255,0.958333333,0,0,most_frequent
mis,NA,16,  Priesters ghecelebreert zijn geweest/ dat het volc niet     [fol. 98r]  alleene en soude gheuest blijuen ende gapen op de wtwendigen tooch: maer datmen de bedingen ende lesingen der Goddelicker schriften soo doen soude/ dat die dienen souden tot vermeerderen des geloofs/ ende tot godvruchticheyt der tegenwoordigen/ om wiens wille die ghedaen wierden. Dat meer is/ inde oude institutien der Vaderen blijct/ dat het werc der Missen niet alleene om den volcken ghedaen en wierdt/ maer oock dat het volc daer in zijn deel ende werck hadde. Want/ ghelijck wel seght Caietanus/ De insettinge vander Misse heeft dat/ dattet volck hoore saken van der leeringe/ ende segghe lofsanghen. Oock de outste wtlegghers der kerckelicke diensten/ bekennen dat die ,Misse, alleene een wettelicke Misse is/ in de welcke tegenwoordich zijn de ghene die antwoorden/ offeren/ ende communiceren. Ende den boeck der kerckelicke onderhoudingen/ ghenaemt Micrologus/ meent dat men eygentlick Communie niet en mach heeten/ ten sy datter meer te gader van tselue sacrificie mededeelachtich zijn. Daerom die eerweerdighe ende seere geleerde Vader Iohannes Hofmeisterus in desen onsen tijt heeft synen sin verclaert met dese corte woorden/ daer hy de bedingen vander Missen beduydt/ seggende: De sake in haer seluen betuycht ende roept/ dat so wel in de Griecsche als Latijnsche kercke/ dat niet alleene de Priester Misse doende/ maer oock alle dander    [fol. 98v]  Priesters/ Ouderlingen/ Diakenen/ mitsgaders alle dander volck/ of ten minsten een deel des ,sjwa,misviering,original,no,abstract,16,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1500-1600/1500-1600/Prose/golt1569.txt,historie_van_cornelis_adriaensen,1569,Anoniem10,non_fiction,no_rhyme,NA,NA,written,190,16,90,90,2.278753601,1.954242509,1.954242509,0,0,0.6,0.843137255,0.958333333,0,0,most_frequent
mis,Nevele,705," , - maar volstrekt niet -  dat was de komst van den behanger met eene steekkar! Groote stukken ongebleekt  katoen  Virginie Loveling, Sophie   159  en stukken rooden baai lagen er op gestapeld - de feestcommissie moest ze in de  winkels van kleederstoffen gehuurd hebben - en deze werden binnengedragen en  ontrold; ladders aangebracht en verplaatst; en van uit zijnen schuilhoek hoorde hij  het kloppen met de hamers en zag hij door de open schoolvensters de witgele of  bloedroode reepen omhoogtrekken en voorbijslingeren.  \x91Och de eer is te groot, ze hebben mij al te lief! ze geven zich te veel moeite!\x92  zeide hij.  XXXIV.  Het schoonste weder begunstigde dit feest: een heerlijke, wel ietwat wazige, doch  droge octoberdag van 1878. Er was eene ",mis," van dankbetuiging in den morgen,  waarin al de leerlingen, eenige der inteekenaren en nagenoeg heel Zompelgem-binnen  zich bevonden. Daarna had er eene uitdeeling van brood aan de armen plaats. De  jubilaris werd stoetsgewijze, voorafgegaan door schetterende fanfarenmuziek, aan  de rechterhand van Haantjens, naar het gemeentehuis geleid, waar deze als eerste  schepen - het ambt van den burgemeester waarnemend, die in Brussel was, doch  Virginie Loveling, Sophie   160  aan het banket verschijnen zou - in naam van den raad, eene korte, kernige aanspraak  hield. Elk was op de been: blijdschap en deelneming blonk op aller gelaat.  Omtrent den avond kwam Sophie, zooals ze beloofd had, naar de gemeenteschool.  Zij vond vrouw Ottevare in de levendigste aandoening: Neen, zoo iets was ",apocope,misviering,original,no,abstract,19,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1800-1900/1800-1900/Fictional prose/Loveling.txt,sophie,1885,Loveling,fiction,no_rhyme,Vlaanderen,BE,written,190,19,51,50,2.278753601,1.707570176,1.698970004,0,0,0.6,0.843137255,0.958333333,0.843137255,0.6,most_frequent
mis,NA,512,  in gaen schrijuen dat de Misse alomme veroordelt is als eenen gierigen onuersadelicken geltsack/ ende dat sy sieck te bedde light van een geswil dat haer an haren Canon gegroit is/ twelc vol vuylen/ verswooren/ feninigen stinckende etter is/ geheel verrot vercanckert en ongeneselic/ ende dat de Paus als kax hier op aen de quacsaluers antwoort: eylacen/ dat geswil en   #  Tegen het doot bedde der Missen.     [fol. 183v]  heeft sy van heden noch van gisteren niet/ het is een out gebreck/ sy is daer met gheboren. Ist waer? hey arge snoo dieuen/ verraders/ schelmen en booswichten. Ou/ die connen wy Catholijcken al seggen en betoonen van u helsche vermaledide nachtmael/ ba gect daer mede/ en laet onse ,Misse, met vreden/ en beschijt u/ want u veruloecte nachtmael heeft seluen alle de afgrijselicke gebreken/ de welcke u quacsaluers als Luther/ Zwinglius/ Caluinus/ Swencfelt/ Melanthon/ Brentius/ Cassander/ noch Herdoopers met al heur saluen/ plaesteren en smeren niet genesen en connen/ also is u verdoemde nachtmael verettert/ versworen/ vervuylt/ verrot/ vercanckert ende gefenijnt/ dattet alle de werelt deurstinckt/ verstaet ghy dat wel ghy vermaledide nachtmaelders: ba deur wech/ loopt en beschijt u aen een galge/ dieuen  #  als ghy zijt. Ba en dan hebbense ooc noch het spytichste van allen/ figueren gaen prenten van de begrauinge der Missen/ daermen de Misse als een doot lijck te grauewaerts draecht/ hey boose schelmen/ ghy hebt u al te vroech verblijt soomen ,sjwa,misviering,original,no,abstract,16,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1500-1600/1500-1600/Prose/golt1569.txt,historie_van_cornelis_adriaensen,1569,Anoniem10,non_fiction,no_rhyme,NA,NA,written,190,16,90,90,2.278753601,1.954242509,1.954242509,0,0,0.6,0.843137255,0.958333333,0,0,most_frequent
mis,Alkmaar,288," , hem wegdreef van het bedde, als hinderende ons in  de verzorging van den zieke, heeft hij toen niet een' opstand gemaakt alsof we de  Kerk hadden gelasterd, en heb ik toen niet heimelijk zijne handen moeten vullen met  goede carolusguldens, uit zorg, dat hij den zieke niet beregten zoude, als hij op zijn  uiterste lag?\x92    \x91En gij hebt de reliqui\xEBn niet aangewend! en vader is gestorven.\x92    \x91Lacy!\x92 antwoordde de weduwe en haalde de schouders op. \x91En heeft gezegde  Mijnheere Pastoor mij nog niet kortelings durven verwijten, dat ik mijne kinderen  niet in vromigheid heb opgebragt, allen-  A.L.G. Bosboom-Toussaint, Het huis Lauernesse    270    lijk omdat Johanna niet vlijtig ter ",misse," gaat sinds haar ongeval....\x92    \x91Moeder! het is niet goed, dat men kwalijk spreekt van zijne geestelijke overheid,  zij het ook dat er onder hen kwade herders zijn; en nu ge spreekt van Johanna, dat  verdubbelt mijne grieve: zij ook, zij is besmet met de strafwaardige pest der dolingen;  gebied haar snellijk terug te komen in uw huis, opdat ze op zulker wijze moge  wederkeeren op den waren weg des heils!\x92    \x91Lieve Zoon! ik zal Johanna nooden; maar ge weet, sinds de smert haar het hart  heeft verbitterd is er weinig te plooijen aan haren aard; ze heeft zich gewend hare  eigene wegen te gaan; ze heeft wijsheid boven velen en de jaren om ",sjwa,misviering,original,no,abstract,19,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1800-1900/1800-1900/Fictional prose/Bosboom.txt,lauernesse,1840,Bosboom,fiction,no_rhyme,Holland,NL,written,190,19,51,50,2.278753601,1.707570176,1.698970004,0,0,0.6,0.843137255,0.958333333,0.843137255,0.6,most_frequent
mis,Antwerpen,646,"  Antwerpen nae Brusel gevuert, ende eenighe wederdoopers werden gevanghen(16). Den prinsche van Oraengien was van den conick vervolcht, die nou by Mets lach met syn ermeye; maer den prinsche d'Oraengien hadde so vele gedaen, dat den prinsche van Cond\xE9 ermeye die in last was, byeen was comen en vry opgebrocken waeren na Provincien en Languedock. 't Is verwonderlyck dat se niet +Den prinsche van Oraengien moest uyt Vranckeryck wycken duerdien hij bij den prinsche van Cond\xE9 niet conde comen. samen den conick wederstonden, maer het is quaet in heeren boecken+ studeeren; tot Rouwaen en tot Parys werdt groote tyrannye gedaen om het pausdom in synen fatsoen te houden, vuele werden verjaecht oft bedwongen ter ",misse," te comen. [8 Februari 1569] +Scattinge. + Item op den 8 dach February, so werdt tot Antwerpen met de Breeden Raet Ducdalbe tot des crychgebruyck wederom den 10 en 20 pennick op huysen en renten geconsenteert. En seer sterck besettede hy de frontieren, vreesende oft den prinsche +Prinsche met sijn ermeye bij Straesborch. wederom wou inbreken, die nou+ met syn ermeye by Straesborch is, treckende wederom so in Duytschelant, waer den conick van Vranckeryck hem vervolchde met macht tot aen syn quartiren eynde. Maer de prinsche heeft so vele gedaen, dat den prinsche van Cond\xE9 te beter heeft connen passeren propelyck in 't quartier der Hugenoosen als in Languedock en daeromtrent. +Gebodt tegen die van der religien. + Item op den 8 dach so ",sjwa,misviering,original,no,abstract,16,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1500-1600/1500-1600/Prose/(Haecht G.v.1565-1574).txt,Kroniek_van_Godevaert_van_Haecht,1570,Godevaert van Haecht,non_fiction,no_rhyme,Brabant,BE,written,190,16,90,90,2.278753601,1.954242509,1.954242509,0,0,0.6,0.843137255,0.958333333,0,0,most_frequent
mis,Alkmaar,148,"  heeft, en  dat ze ingezegend wil worden naar de wijze van haar geloof? dat is Gode behagelijk  en kan in niets schaden.\x92    \x91Ja, zoo het een jongman ware; maar, lacij! ik vermoed.... ik weet.... Hoort, ge zijt  allen onze lieve meesteres en vrouwe van harten toegedaan, wel genegen en trouw!\x92    \x91Wie meent van anders?\x92 riepen ze eenparig.   \x91Nu dan, omdat de Jonkvrouw er zich mede moeit, ergert het mij te meer! Dit  hijlik kan kwaad brouwen aan wie het drijven; want de bruidegom is....\x92 hij aarzelde  en verbleekte, \x91een priester\x92 bragt hij met moeite uit. \x91Een priester zeg ik u. Te  Woerden heb ik hem gezien de ",mis," dienende, toen we nog bij de oude kerk hoorden.\x92    \x91Het is zoo groote schade niet, dat hij de kaproen op den tuin gehangen heeft, voor  zoo knap een' persoon als deze Heer en die nog zoo jeugdig is;   A.L.G. Bosboom-Toussaint, Het huis Lauernesse    120    en het past vrij beter een eerbaar hijlik te zoeken, dan, zoo als de laatste pater van  het huis, met eene non door te gaan,\x92 merkte Wilbrand koeltjes aan.   Maar de anderen mompelden: \x91Trouwen! een priester! het is een gewaagd stuk,  broeders! waar we de hand toe leenen.\x92    \x91Bijlo is het! in dagen als die wij beleven, waarin een mensch niet weet wanneer  de dag ",apocope,misviering,original,no,abstract,19,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1800-1900/1800-1900/Fictional prose/Bosboom.txt,lauernesse,1840,Bosboom,fiction,no_rhyme,Holland,NL,written,190,19,51,50,2.278753601,1.707570176,1.698970004,0,0,0.6,0.843137255,0.958333333,0.843137255,0.6,most_frequent
